timestamp_ms,agent_id,faction,message_type,signal_dir_x,signal_dir_y,deception_pct,broadcast_strength,comm_radius
73105,23,6,help_me,-0.98,0.32,10,0.95,73
73105,24,4,help_me,0.18,0.61,2,0.26,62
73105,26,2,help_me,-0.80,0.73,13,0.80,74
73105,27,3,food_location,0.11,-0.67,12,0.86,59
73105,29,4,danger_warning,-0.03,-0.99,2,-0.63,64
73105,31,5,help_me,0.18,-0.28,14,0.75,44
73105,32,1,help_me,0.51,0.35,14,0.87,68
73105,34,5,help_me,0.65,-0.17,14,0.83,61
73105,35,5,danger_warning,0.96,-0.95,4,-0.89,44
73105,37,7,food_location,-0.88,-0.67,13,-0.70,67
73105,38,3,vocalizing,0.84,0.31,2,0.32,73
73105,39,3,food_location,0.49,-0.75,9,0.70,72
73105,40,2,food_location,0.03,-0.50,13,0.63,54
73105,41,9,food_location,-0.18,-0.59,11,0.66,58
73105,42,3,vocalizing,-0.22,0.50,13,-0.22,45
73105,44,7,vocalizing,-0.17,-0.15,8,0.30,69
73105,45,5,help_me,-0.30,-0.32,12,-0.91,47
73105,46,3,danger_warning,0.48,-0.93,1,-1.00,45
73105,47,4,food_location,-0.62,0.57,1,0.64,64
73105,48,9,help_me,-0.44,0.28,14,-0.94,49
73105,49,5,danger_warning,0.34,0.17,1,-0.60,54
73161,0,7,vocalizing,0.62,0.93,11,0.16,73
73161,1,8,food_location,-0.19,0.85,2,0.56,52
73161,2,0,food_location,0.94,-0.95,0,0.80,63
73161,3,8,danger_warning,0.49,0.73,11,-0.83,46
73161,4,6,vocalizing,0.91,0.28,14,-0.17,79
73161,5,6,vocalizing,-0.16,0.04,1,-0.36,42
73161,6,7,food_location,0.95,0.93,8,0.84,70
73161,7,4,food_location,-0.28,-0.07,0,0.56,68
73161,8,8,help_me,-0.08,0.51,1,0.57,69
73161,10,3,help_me,-0.41,-0.72,9,0.59,67
73161,11,9,help_me,0.47,-0.76,14,-0.72,60
73161,12,9,help_me,0.21,-0.97,12,-0.76,65
73161,13,0,vocalizing,-0.42,0.38,7,0.42,43
73161,14,6,vocalizing,0.44,-0.77,7,0.45,41
73161,15,7,danger_warning,-0.05,-0.71,4,-0.69,79
73161,16,9,vocalizing,0.34,-0.51,5,0.15,46
73161,17,7,danger_warning,0.29,0.21,14,-0.78,62
73161,18,8,help_me,-0.63,0.40,1,-0.27,44
73161,19,9,help_me,0.38,0.79,14,0.84,42
73161,20,1,help_me,0.28,-0.65,4,-0.40,61
73161,21,7,vocalizing,-1.00,-0.96,3,-0.10,54
73161,23,6,help_me,-0.98,0.34,10,-0.96,73
73161,24,4,help_me,0.18,0.62,2,0.28,62
73161,25,8,danger_warning,0.20,0.85,9,-0.54,58
73161,26,2,help_me,-0.80,0.72,13,-0.80,74
73161,27,3,food_location,0.09,-0.70,12,0.85,59
73161,29,4,danger_warning,0.04,-0.99,2,-0.64,64
73161,31,5,help_me,0.22,-0.39,14,0.75,44
73161,32,1,help_me,0.60,0.26,14,0.89,68
73161,34,5,food_location,0.25,-0.06,14,0.79,61
73161,35,5,help_me,0.36,0.45,4,0.89,44
73161,37,7,danger_warning,0.63,0.41,13,-0.59,67
73161,38,3,food_location,-0.52,0.85,2,1.00,73
73161,39,3,vocalizing,0.67,0.67,9,-0.11,72
73161,40,2,help_me,0.35,-0.98,13,0.96,54
73161,41,9,food_location,0.10,0.71,11,0.81,58
73161,42,3,vocalizing,-0.00,-0.85,13,0.14,45
73161,43,9,vocalizing,-0.77,0.40,6,0.20,48
73161,44,7,vocalizing,0.46,0.10,8,0.29,69
73161,45,5,help_me,0.68,0.65,12,-0.78,47
73161,46,3,help_me,0.53,-0.38,1,-0.61,45
73161,47,4,danger_warning,0.55,-0.92,1,-1.00,64
73161,48,9,food_location,0.01,0.95,14,0.95,49
73161,49,5,help_me,-0.59,0.24,1,-0.96,54
73234,0,7,vocalizing,0.63,0.92,11,0.12,73
73234,1,8,food_location,-0.22,0.85,2,0.56,52
73234,2,0,food_location,0.94,-0.95,0,0.80,63
73234,3,8,danger_warning,0.49,0.72,11,-0.82,46
73234,4,6,vocalizing,0.92,0.34,14,-0.20,79
73234,5,6,vocalizing,-0.17,0.05,1,-0.32,42
73234,6,7,food_location,0.94,0.92,8,0.83,70
73234,7,4,food_location,-0.30,-0.48,0,0.94,68
73234,8,8,help_me,-0.09,0.43,1,0.52,69
73234,10,3,food_location,-0.37,0.49,9,0.67,67
73234,11,9,help_me,-0.51,-0.94,14,-1.00,60
73234,12,9,help_me,0.45,-0.79,12,-0.95,65
73234,13,0,help_me,0.06,-0.87,7,0.15,43
73234,14,6,vocalizing,-0.79,0.50,7,0.37,41
73234,15,7,vocalizing,0.50,-0.16,4,0.35,79
73234,16,9,vocalizing,-0.25,-0.13,5,0.49,46
73234,17,7,food_location,0.66,-0.20,14,0.96,62
73234,18,8,danger_warning,0.08,-0.15,1,-0.95,44
73234,19,9,help_me,-0.69,-0.08,14,-0.25,42
73234,20,1,help_me,0.02,0.90,4,0.82,61
73234,21,7,help_me,0.14,0.42,3,-0.70,54
73234,23,6,food_location,0.07,-0.80,10,-0.66,73
73234,24,4,vocalizing,-0.75,0.29,2,0.26,62
73234,25,8,help_me,0.17,0.60,9,-0.37,58
73234,26,2,danger_warning,0.25,0.76,13,-0.72,74
73234,27,3,vocalizing,-0.13,-0.04,12,-0.16,59
73234,28,7,food_location,0.56,-0.53,11,0.98,52
73234,29,4,help_me,0.76,0.64,2,-0.21,64
73234,30,4,vocalizing,0.34,-0.96,7,0.40,62
73234,31,5,vocalizing,0.86,-0.78,14,-0.38,44
73234,32,1,help_me,0.28,-0.34,14,0.47,68
73234,34,5,help_me,-0.62,0.69,14,0.18,61
73234,35,5,vocalizing,0.16,-0.07,4,0.40,44
73234,37,7,help_me,0.85,-0.55,13,0.88,67
73234,38,3,food_location,0.76,-0.65,2,1.00,73
73234,39,3,food_location,-0.15,-0.32,9,0.50,72
73234,40,2,danger_warning,0.83,0.94,13,-0.59,54
73234,41,9,help_me,0.33,-0.95,11,0.53,58
73234,42,3,food_location,0.19,-0.23,13,0.81,45
73234,43,9,vocalizing,-0.00,-0.83,6,0.13,48
73234,44,7,vocalizing,-0.61,0.26,8,0.38,69
73234,46,3,help_me,0.04,-0.45,1,-0.04,45
73234,47,4,help_me,0.41,-0.60,1,-0.31,64
73234,48,9,danger_warning,0.45,-0.85,14,-0.99,49
73234,49,5,food_location,-0.78,0.83,1,0.87,54
73325,0,7,vocalizing,0.59,0.95,11,0.36,73
73325,1,8,vocalizing,-0.90,0.74,2,-0.30,52
73325,2,0,food_location,0.94,-0.95,0,0.81,63
73325,3,8,danger_warning,0.45,0.71,11,-0.84,46
73325,4,6,vocalizing,0.92,0.34,14,-0.21,79
73325,5,6,vocalizing,-0.17,0.06,1,-0.32,42
73325,6,7,food_location,0.74,0.38,8,0.87,70
73325,7,4,food_location,-0.30,-0.48,0,0.94,68
73325,8,8,help_me,-0.08,0.47,1,0.55,69
73325,10,3,food_location,-0.29,0.43,9,0.67,67
73325,11,9,help_me,-0.52,-0.94,14,1.00,60
73325,12,9,help_me,0.51,-0.72,12,-0.96,65
73325,13,0,help_me,0.09,-0.86,7,0.14,43
73325,14,6,vocalizing,-0.77,0.27,7,0.42,41
73325,15,7,vocalizing,0.50,-0.13,4,0.34,79
73325,16,9,vocalizing,-0.25,-0.15,5,0.44,46
73325,17,7,food_location,0.60,0.48,14,0.90,62
73325,18,8,danger_warning,0.06,-0.19,1,-0.96,44
73325,19,9,help_me,-0.69,-0.08,14,-0.23,42
73325,20,1,help_me,0.02,0.90,4,0.82,61
73325,21,7,help_me,0.13,0.49,3,-0.69,54
73325,22,3,vocalizing,-0.98,-0.71,4,-0.10,64
73325,23,6,food_location,0.07,-0.80,10,0.67,73
73325,24,4,vocalizing,-0.73,0.26,2,0.25,62
73325,25,8,help_me,0.01,0.35,9,-0.30,58
73325,26,2,danger_warning,0.25,0.76,13,-0.72,74
73325,27,3,vocalizing,-0.14,-0.02,12,-0.17,59
73325,28,7,food_location,0.57,-0.52,11,0.98,52
73325,29,4,help_me,0.77,0.62,2,-0.14,64
73325,30,4,vocalizing,0.34,-0.96,7,0.41,62
73325,31,5,vocalizing,0.86,-0.77,14,-0.37,44
73325,32,1,help_me,0.29,-0.36,14,0.46,68
73325,34,5,help_me,-0.62,0.69,14,0.18,61
73325,35,5,vocalizing,0.19,-0.10,4,0.40,44
73325,37,7,help_me,0.74,-0.12,13,0.83,67
73325,38,3,food_location,0.52,0.85,2,1.00,73
73325,39,3,food_location,-0.14,-0.31,9,0.50,72
73325,40,2,danger_warning,0.82,0.95,13,-0.60,54
73325,41,9,help_me,0.33,-0.95,11,-0.53,58
73325,42,3,food_location,0.17,-0.29,13,0.78,45
73325,43,9,vocalizing,-0.04,-0.80,6,0.11,48
73325,44,7,vocalizing,-0.61,0.26,8,0.38,69
73325,46,3,help_me,-0.01,-0.44,1,-0.06,45
73325,47,4,help_me,0.41,-0.60,1,-0.32,64
73325,48,9,danger_warning,0.46,-0.86,14,-0.99,49
73325,49,5,food_location,-0.78,0.84,1,0.88,54
73384,0,7,vocalizing,0.58,0.96,11,0.42,73
73384,1,8,food_location,-0.20,0.84,2,0.55,52
73384,2,0,food_location,0.94,-0.95,0,0.81,63
73384,3,8,danger_warning,0.44,0.70,11,-0.83,46
73384,4,6,vocalizing,0.92,0.35,14,-0.21,79
73384,5,6,vocalizing,-0.17,0.06,1,-0.32,42
73384,6,7,food_location,0.73,0.32,8,0.86,70
73384,7,4,food_location,-0.31,-0.47,0,0.93,68
73384,8,8,help_me,-0.10,0.38,1,0.49,69
73384,10,3,help_me,-0.18,0.34,9,-0.67,67
73384,11,9,help_me,-0.28,-0.84,14,0.96,60
73384,12,9,help_me,0.51,-0.72,12,-0.95,65
73384,13,0,help_me,0.11,-0.84,7,0.12,43
73384,14,6,vocalizing,-0.73,0.26,7,0.47,41
73384,15,7,vocalizing,0.53,-0.04,4,0.33,79
73384,16,9,vocalizing,-0.25,-0.17,5,0.41,46
73384,17,7,food_location,0.67,0.12,14,0.89,62
73384,18,8,danger_warning,0.05,-0.19,1,-0.96,44
73384,19,9,help_me,-0.72,-0.06,14,-0.21,42
73384,20,1,help_me,0.01,0.91,4,0.82,61
73384,21,7,help_me,0.14,0.42,3,-0.70,54
73384,22,3,vocalizing,-0.98,-0.72,4,-0.24,64
73384,23,6,food_location,0.07,-0.80,10,-0.67,73
73384,24,4,vocalizing,-0.74,0.24,2,0.27,62
73384,25,8,help_me,0.01,0.34,9,-0.30,58
73384,26,2,danger_warning,0.26,0.76,13,-0.72,74
73384,27,3,vocalizing,-0.15,0.01,12,-0.17,59
73384,28,7,food_location,0.58,-0.51,11,0.98,52
73384,29,4,help_me,0.77,0.61,2,-0.07,64
73384,30,4,vocalizing,0.31,-0.96,7,0.39,62
73384,31,5,vocalizing,0.86,-0.77,14,-0.38,44
73384,32,1,help_me,0.39,-0.51,14,0.45,68
73384,34,5,help_me,-0.62,0.68,14,0.18,61
73384,35,5,vocalizing,0.20,-0.12,4,0.36,44
73384,37,7,help_me,0.73,-0.29,13,0.79,67
73384,38,3,food_location,0.47,0.88,2,1.00,73
73384,39,3,food_location,-0.14,-0.31,9,0.51,72
73384,40,2,danger_warning,0.82,0.96,13,-0.61,54
73384,41,9,help_me,0.33,-0.95,11,0.53,58
73384,42,3,food_location,0.14,-0.35,13,0.74,45
73384,43,9,vocalizing,-0.04,-0.83,6,0.15,48
73384,44,7,vocalizing,-0.62,0.27,8,0.39,69
73384,46,3,help_me,-0.00,-0.44,1,-0.05,45
73384,47,4,vocalizing,0.38,-0.60,1,-0.18,64
73384,48,9,danger_warning,0.46,-0.86,14,-0.99,49
73384,49,5,food_location,-0.50,0.74,1,0.62,54
73471,0,7,vocalizing,0.53,0.86,11,0.39,73
73471,1,8,food_location,-0.21,0.84,2,0.56,52
73471,2,0,food_location,0.94,-0.95,0,0.82,63
73471,3,8,danger_warning,0.44,0.69,11,-0.83,46
73471,4,6,vocalizing,0.99,0.87,14,0.45,79
73471,5,6,vocalizing,-0.18,0.06,1,-0.31,42
73471,6,7,food_location,0.73,0.26,8,0.85,70
73471,7,4,food_location,-0.31,-0.47,0,-0.93,68
73471,8,8,help_me,-0.11,0.30,1,0.44,69
73471,10,3,help_me,-0.02,0.16,9,0.68,67
73471,11,9,help_me,-0.27,-0.78,14,0.95,60
73471,12,9,help_me,0.52,-0.71,12,-0.95,65
73471,13,0,help_me,0.13,-0.83,7,0.11,43
73471,14,6,food_location,-0.52,0.22,7,0.72,41
73471,15,7,vocalizing,0.56,0.09,4,0.31,79
73471,16,9,vocalizing,-0.26,-0.18,5,0.41,46
73471,17,7,food_location,0.76,-0.47,14,0.90,62
73471,18,8,danger_warning,0.01,-0.25,1,-0.97,44
73471,19,9,help_me,-0.78,-0.02,14,-0.17,42
73471,20,1,help_me,0.03,0.92,4,0.84,61
73471,21,7,help_me,0.12,0.52,3,-0.70,54
73471,22,3,vocalizing,-0.98,-0.70,4,-0.23,64
73471,23,6,food_location,0.05,-0.81,10,0.69,73
73471,24,4,help_me,-0.94,0.08,2,0.87,62
73471,25,8,help_me,0.26,0.72,9,-0.41,58
73471,26,2,danger_warning,0.27,0.76,13,-0.73,74
73471,27,3,vocalizing,-0.15,0.07,12,-0.15,59
73471,28,7,food_location,0.58,-0.50,11,0.98,52
73471,29,4,help_me,0.77,0.58,2,0.01,64
73471,30,4,vocalizing,0.26,-0.95,7,0.36,62
73471,31,5,vocalizing,0.86,-0.78,14,-0.38,44
73471,32,1,help_me,0.40,-0.52,14,0.43,68
73471,34,5,help_me,-0.62,0.68,14,0.18,61
73471,35,5,vocalizing,0.13,-0.01,4,0.30,44
73471,37,7,help_me,0.73,-0.22,13,0.79,67
73471,38,3,food_location,-0.98,0.19,2,1.00,73
73471,39,3,food_location,-0.12,-0.30,9,0.51,72
73471,40,2,danger_warning,0.81,0.97,13,-0.64,54
73471,41,9,help_me,0.19,-0.96,11,-0.63,58
73471,42,3,food_location,0.12,-0.41,13,0.70,45
73471,43,9,vocalizing,-0.06,-0.83,6,0.16,48
73471,44,7,vocalizing,-0.58,0.15,8,0.45,69
73471,46,3,help_me,0.00,-0.45,1,-0.04,45
73471,47,4,vocalizing,0.38,-0.61,1,-0.14,64
73471,48,9,danger_warning,0.46,-0.86,14,-0.99,49
73471,49,5,food_location,-0.49,0.75,1,0.64,54
73541,0,7,vocalizing,0.53,0.86,11,0.39,73
73541,1,8,vocalizing,-0.89,0.73,2,-0.30,52
73541,2,0,food_location,0.94,-0.95,0,0.82,63
73541,3,8,danger_warning,0.43,0.68,11,-0.83,46
73541,4,6,vocalizing,0.99,0.88,14,0.46,79
73541,5,6,vocalizing,-0.18,0.06,1,-0.31,42
73541,6,7,food_location,0.70,0.07,8,-0.85,70
73541,7,4,food_location,-0.32,-0.46,0,0.92,68
73541,8,8,help_me,-0.10,0.24,1,0.42,69
73541,10,3,help_me,0.49,-0.64,9,0.78,67
73541,11,9,help_me,-0.27,-0.62,14,0.94,60
73541,12,9,help_me,0.52,-0.71,12,-0.95,65
73541,13,0,help_me,0.14,-0.81,7,0.11,43
73541,14,6,food_location,-0.48,0.21,7,-0.73,41
73541,15,7,vocalizing,0.56,0.05,4,0.32,79
73541,16,9,vocalizing,-0.25,-0.20,5,0.38,46
73541,17,7,food_location,0.51,0.06,14,0.90,62
73541,18,8,danger_warning,-0.02,-0.29,1,-0.98,44
73541,19,9,help_me,-0.78,-0.02,14,-0.14,42
73541,20,1,food_location,-0.22,0.87,4,0.53,61
73541,21,7,help_me,0.12,0.50,3,-0.71,54
73541,22,3,vocalizing,-0.98,-0.71,4,-0.36,64
73541,23,6,food_location,0.05,-0.81,10,0.70,73
73541,24,4,help_me,-0.94,0.08,2,0.87,62
73541,25,8,help_me,0.27,0.73,9,-0.41,58
73541,26,2,danger_warning,0.28,0.75,13,-0.73,74
73541,27,3,vocalizing,-0.16,0.09,12,-0.15,59
73541,28,7,food_location,0.60,-0.48,11,-0.98,52
73541,29,4,help_me,0.76,0.55,2,0.06,64
73541,30,4,vocalizing,0.26,-0.95,7,0.37,62
73541,31,5,vocalizing,0.86,-0.79,14,-0.39,44
73541,32,2,help_me,0.41,-0.53,14,0.43,68
73541,34,5,help_me,-0.62,0.68,14,0.18,61
73541,35,5,vocalizing,0.23,-0.10,4,0.27,44
73541,37,7,help_me,0.81,-0.49,13,0.80,67
73541,38,3,food_location,-0.99,-0.15,2,1.00,73
73541,39,3,food_location,-0.12,-0.30,9,0.52,72
73541,40,2,danger_warning,0.77,0.99,13,-0.68,54
73541,41,9,help_me,0.19,-0.96,11,0.64,58
73541,42,3,food_location,0.10,-0.48,13,0.64,45
73541,43,9,vocalizing,-0.07,-0.85,6,0.18,48
73541,44,7,vocalizing,-0.58,0.16,8,0.45,69
73541,45,5,vocalizing,0.37,0.19,12,0.13,47
73541,46,3,help_me,-0.06,-0.44,1,-0.06,45
73541,48,9,danger_warning,0.44,-0.86,14,-0.99,49
73541,49,5,food_location,-0.48,0.75,1,0.63,54
73632,0,7,vocalizing,0.53,0.86,11,0.39,73
73632,1,8,vocalizing,-0.90,0.73,2,-0.33,52
73632,2,0,food_location,0.94,-0.95,0,0.83,63
73632,3,8,danger_warning,0.04,-0.10,11,-0.77,46
73632,4,6,vocalizing,0.99,0.88,14,0.46,79
73632,5,6,vocalizing,-0.18,0.06,1,-0.30,42
73632,6,7,food_location,0.69,-0.01,8,0.83,70
73632,7,4,food_location,-0.32,-0.46,0,0.92,68
73632,8,8,help_me,-0.10,0.21,1,0.42,69
73632,10,3,help_me,0.53,-0.67,9,0.78,67
73632,11,9,help_me,-0.26,-0.47,14,0.93,60
73632,12,9,help_me,0.52,-0.70,12,-0.95,65
73632,13,0,help_me,0.14,-0.81,7,0.11,43
73632,14,6,food_location,-0.22,0.18,7,0.85,41
73632,15,7,food_location,0.64,-0.23,4,0.78,79
73632,16,9,vocalizing,-0.25,-0.22,5,0.35,46
73632,17,7,food_location,0.53,0.04,14,0.90,62
73632,18,8,danger_warning,-0.07,-0.35,1,-0.98,44
73632,19,9,help_me,-0.81,0.01,14,-0.14,42
73632,20,1,food_location,-0.22,0.87,4,0.53,61
73632,21,7,help_me,0.12,0.52,3,-0.71,54
73632,22,3,vocalizing,-0.98,-0.71,4,-0.46,64
73632,23,6,food_location,0.00,-0.84,10,0.75,73
73632,24,4,help_me,-0.94,0.07,2,0.87,62
73632,25,8,help_me,0.27,0.73,9,-0.41,58
73632,26,2,danger_warning,0.28,0.75,13,-0.72,74
73632,27,3,vocalizing,-0.17,0.04,12,-0.19,59
73632,28,7,food_location,0.60,-0.47,11,0.98,52
73632,29,4,vocalizing,0.58,0.48,2,-0.40,64
73632,30,4,vocalizing,0.24,-0.96,7,0.27,62
73632,31,5,vocalizing,0.86,-0.80,14,-0.41,44
73632,32,2,help_me,0.42,-0.53,14,0.43,68
73632,34,5,help_me,-0.62,0.68,14,0.18,61
73632,35,5,vocalizing,0.16,-0.10,4,0.23,44
73632,37,7,help_me,0.81,-0.48,13,0.80,67
73632,38,3,food_location,-0.99,-0.14,2,1.00,73
73632,39,3,food_location,-0.13,-0.32,9,0.53,72
73632,40,2,danger_warning,0.79,0.98,13,-0.61,54
73632,41,9,help_me,0.18,-0.96,11,-0.65,58
73632,42,3,food_location,0.17,-0.79,13,-0.80,45
73632,43,9,vocalizing,-0.09,-0.85,6,0.19,48
73632,44,7,vocalizing,-0.59,0.16,8,0.45,69
73632,45,5,vocalizing,0.36,0.22,12,0.15,47
73632,46,3,help_me,-0.05,-0.44,1,-0.05,45
73632,48,9,danger_warning,0.44,-0.86,14,-0.99,49
73632,49,5,food_location,-0.46,0.75,1,0.63,54
73706,0,7,vocalizing,0.52,0.86,11,0.39,73
73706,1,8,vocalizing,-0.90,0.74,2,-0.33,52
73706,2,0,food_location,0.64,-0.75,0,0.92,63
73706,3,8,danger_warning,0.05,-0.10,11,-0.77,46
73706,4,6,vocalizing,0.93,0.46,14,-0.18,79
73706,5,6,vocalizing,-0.18,0.06,1,-0.30,42
73706,6,7,food_location,0.68,-0.09,8,0.82,70
73706,7,4,food_location,-0.33,-0.45,0,0.91,68
73706,8,8,help_me,-0.67,0.70,1,0.58,69
73706,10,3,help_me,0.23,-0.33,9,0.75,67
73706,11,9,help_me,-0.25,-0.27,14,0.92,60
73706,12,9,help_me,0.53,-0.70,12,-0.95,65
73706,13,0,help_me,0.15,-0.80,7,0.11,43
73706,14,6,food_location,-0.07,0.16,7,0.89,41
73706,15,7,food_location,0.64,-0.21,4,0.78,79
73706,16,9,vocalizing,-0.26,-0.22,5,0.35,46
73706,17,7,food_location,0.53,0.04,14,0.90,62
73706,18,8,danger_warning,-0.09,-0.38,1,-0.99,44
73706,19,9,help_me,-0.83,-0.03,14,-0.08,42
73706,20,1,food_location,-0.34,0.91,4,0.69,61
73706,21,7,help_me,0.12,0.59,3,-0.71,54
73706,22,3,vocalizing,-0.98,-0.70,4,-0.44,64
73706,23,6,food_location,0.00,-0.84,10,-0.75,73
73706,24,4,help_me,-0.94,0.07,2,0.88,62
73706,25,8,help_me,0.27,0.72,9,-0.41,58
73706,26,2,danger_warning,0.26,0.75,13,-0.71,74
73706,27,3,vocalizing,-0.17,0.00,12,-0.20,59
73706,28,7,food_location,0.61,-0.47,11,0.98,52
73706,29,4,vocalizing,0.49,0.44,2,-0.25,64
73706,30,4,vocalizing,0.22,-0.96,7,0.14,62
73706,31,5,vocalizing,0.89,-0.75,14,-0.26,44
73706,32,2,help_me,0.43,-0.53,14,0.43,68
73706,34,5,help_me,-0.62,0.68,14,0.18,61
73706,35,5,vocalizing,0.19,-0.14,4,0.18,44
73706,37,7,help_me,0.80,-0.47,13,0.81,67
73706,38,3,danger_warning,0.83,-0.99,2,-0.91,73
73706,39,3,food_location,-0.13,-0.31,9,-0.54,72
73706,40,2,vocalizing,0.78,0.98,13,-0.44,54
73706,41,9,help_me,0.18,-0.96,11,0.66,58
73706,42,3,food_location,0.14,-0.82,13,0.75,45
73706,43,9,vocalizing,-0.11,-0.88,6,0.25,48
73706,44,7,vocalizing,-0.59,0.16,8,0.46,69
73706,45,5,vocalizing,0.33,0.28,12,0.19,47
73706,47,4,vocalizing,0.29,-0.62,1,0.20,64
73706,48,9,danger_warning,0.44,-0.86,14,-0.99,49
73706,49,5,food_location,-0.45,0.75,1,0.62,54
73807,0,7,vocalizing,0.52,0.86,11,0.40,73
73807,1,8,food_location,-0.27,0.82,2,0.54,52
73807,2,0,food_location,0.64,-0.76,0,0.92,63
73807,3,8,danger_warning,0.05,-0.13,11,-0.78,46
73807,4,6,vocalizing,0.94,0.55,14,-0.13,79
73807,5,6,vocalizing,-0.20,0.06,1,-0.29,42
73807,6,7,food_location,0.64,-0.32,8,0.78,70
73807,7,4,vocalizing,-0.26,0.17,0,0.28,68
73807,8,8,help_me,-0.66,0.70,1,0.54,69
73807,10,3,help_me,0.45,-0.59,9,0.75,67
73807,11,9,help_me,-0.17,0.21,14,0.92,60
73807,12,9,help_me,0.53,-0.69,12,-0.95,65
73807,13,0,help_me,0.15,-0.78,7,0.11,43
73807,14,6,food_location,0.72,-0.30,7,0.97,41
73807,15,7,food_location,0.65,-0.15,4,0.79,79
73807,16,9,vocalizing,-0.27,-0.25,5,0.32,46
73807,17,7,food_location,0.53,0.04,14,-0.89,62
73807,18,8,danger_warning,-0.12,-0.42,1,-0.99,44
73807,19,9,help_me,-0.82,0.01,14,-0.09,42
73807,20,1,food_location,-0.34,0.91,4,0.69,61
73807,21,7,help_me,0.12,0.62,3,-0.72,54
73807,22,3,danger_warning,-0.98,-0.70,4,-0.61,64
73807,23,6,food_location,-0.01,-0.85,10,0.76,73
73807,24,4,help_me,-0.94,0.07,2,0.88,62
73807,25,8,help_me,0.23,0.69,9,-0.40,58
73807,26,2,danger_warning,0.27,0.75,13,-0.72,74
73807,27,3,vocalizing,-0.15,-0.08,12,-0.13,59
73807,28,7,food_location,0.62,-0.45,11,0.98,52
73807,29,3,vocalizing,0.48,0.42,2,-0.22,64
73807,31,5,vocalizing,0.88,-0.78,14,-0.31,44
73807,32,2,help_me,0.43,-0.51,14,0.42,68
73807,34,5,help_me,-0.62,0.68,14,0.18,61
73807,37,7,help_me,0.79,-0.42,13,0.87,67
73807,38,3,vocalizing,0.90,-0.96,2,0.23,73
73807,39,3,food_location,-0.11,-0.30,9,0.55,72
73807,40,2,vocalizing,0.77,0.98,13,-0.44,54
73807,41,9,help_me,0.18,-0.96,11,0.68,58
73807,42,3,vocalizing,-0.01,-0.98,13,0.32,45
73807,43,9,vocalizing,-0.14,-0.87,6,0.25,48
73807,44,7,vocalizing,-0.60,0.17,8,0.46,69
73807,45,5,vocalizing,0.27,0.40,12,0.30,47
73807,47,4,vocalizing,-0.19,-0.22,1,-0.41,64
73807,48,9,danger_warning,0.46,-0.86,14,-0.99,49
73807,49,5,food_location,-0.73,0.84,1,0.87,54
73862,0,7,vocalizing,0.52,0.86,11,0.40,73
73862,1,8,food_location,-0.32,0.82,2,0.55,52
73862,2,0,food_location,0.64,-0.77,0,0.92,63
73862,3,8,danger_warning,0.06,-0.13,11,-0.78,46
73862,5,6,vocalizing,-0.20,0.06,1,-0.29,42
73862,6,7,food_location,0.63,-0.38,8,0.77,70
73862,7,4,vocalizing,-0.26,0.17,0,0.28,68
73862,8,8,help_me,-0.66,0.70,1,0.52,69
73862,10,3,help_me,0.49,-0.63,9,0.75,67
73862,11,9,help_me,-0.17,0.21,14,0.92,60
73862,12,9,help_me,0.43,-0.35,12,-0.98,65
73862,13,0,help_me,0.15,-0.78,7,0.11,43
73862,14,6,food_location,-0.61,0.80,7,1.00,41
73862,15,7,food_location,0.65,-0.12,4,0.80,79
73862,16,9,vocalizing,-0.26,-0.27,5,0.30,46
73862,17,7,food_location,0.53,0.03,14,0.89,62
73862,18,8,danger_warning,-0.13,-0.43,1,-0.99,44
73862,19,9,help_me,-0.82,0.01,14,-0.08,42
73862,20,1,food_location,-0.34,0.91,4,0.69,61
73862,21,7,help_me,0.11,0.62,3,-0.72,54
73862,22,3,danger_warning,-0.98,-0.69,4,-0.61,64
73862,23,6,food_location,-0.01,-0.85,10,0.76,73
73862,24,4,help_me,-0.95,0.07,2,0.89,62
73862,25,8,help_me,0.23,0.68,9,-0.39,58
73862,26,2,danger_warning,0.27,0.74,13,-0.72,74
73862,27,3,vocalizing,-0.15,-0.09,12,-0.13,59
73862,28,7,food_location,0.63,-0.45,11,0.98,52
73862,29,3,vocalizing,0.48,0.41,2,-0.21,64
73862,30,4,vocalizing,0.01,-0.87,7,0.18,62
73862,31,5,vocalizing,0.88,-0.79,14,-0.32,44
73862,32,2,help_me,0.38,-0.47,14,0.38,68
73862,34,5,help_me,-0.62,0.68,14,0.18,61
73862,35,5,vocalizing,0.16,-0.20,4,0.27,44
73862,37,7,help_me,0.78,-0.42,13,0.87,67
73862,38,3,vocalizing,0.88,-0.96,2,0.36,73
73862,39,3,food_location,-0.09,-0.29,9,0.54,72
73862,40,2,vocalizing,0.77,0.98,13,-0.44,54
73862,41,9,help_me,0.18,-0.97,11,0.69,58
73862,42,3,vocalizing,-0.02,-0.98,13,0.31,45
73862,43,9,vocalizing,-0.15,-0.87,6,0.24,48
73862,44,7,vocalizing,-0.61,0.17,8,0.46,69
73862,45,5,vocalizing,0.26,0.41,12,0.31,47
73862,47,4,vocalizing,-0.19,-0.22,1,-0.42,64
73862,48,9,danger_warning,0.46,-0.86,14,-0.99,49
73862,49,5,food_location,-0.71,0.86,1,0.88,54
73923,0,7,vocalizing,0.52,0.85,11,0.41,73
73923,1,8,food_location,-0.33,0.82,2,0.54,52
